61041 -3.2823579417502247 2.830309819201687 -3.0023579417502244 4.00792386063776 
61042 -3.995126029214487 2.8159579971612003 -3.6751260292144865 3.997801826226022 
61043 -3.666539027990072 2.8386879479495244 -3.306539027990072 3.4786993641063435 
61044 -3.310774629414521 2.8379324648250734 -2.910774629414521 2.844971120223915 
61045 -2.561595022249759 2.8414325782355148 -2.121595022249759 3.4809393985902894 
61046 -1.71890243902439 2.824266603377924 -1.2389024390243901 4.003658557738894 
61047 -2.040587103333739 2.8270651819121175 -1.5205871033337388 4.005633226192807 
61048 -2.413772225809982 2.8153601349265776 -1.853772225809982 3.4596896810745608 
61049 -2.8197804408019613 2.812695342031087 -2.2197804408019612 2.8197969939489216 
61050 -3.2535731119941724 2.801160494958725 -2.6335731119941723 3.4481444457153194 
61051 -3.201081610312353 2.8314120648266217 -2.561081610312353 4.008702318811632 
61052 -2.8638386040647865 2.8152513903526275 -2.203838604064787 3.9973041404029295 
61053 -2.7701858636039014 2.8137765170065867 -2.0901858636039012 3.458401117230001 
61054 -2.7494790701206266 2.829583390559755 -2.0494790701206265 2.836642762868042 
61055 -2.8104730460242413 2.844056175093192 -2.070473046024241 3.4830813265104386 
61056 -2.6112421690278835 2.823545376548375 -1.8312421690278835 4.003149821506523 
61057 -2.4317708673243 2.855548339381641 -1.6117708673243003 4.025786422370821 
61058 -2.10975629296874 2.8569480050820526 -1.24975629296874 3.4936158781042774 
61059 -1.990396536871179 2.8190307995907293 -1.0903965368711788 2.8261165313980148 
61060 -2.33881917389857 2.8149549604864674 -1.4588191738985703 3.4593599739789105 
61061 -1.947178769545761 2.814326003884528 -1.087178769545761 3.996652456261447 
61062 -2.3559670943624678 2.808529552598255 -1.5159670943624677 3.992572885723911 
61063 -2.870989101276641 2.813606150955243 -2.050989101276641 3.4582625077765825 
61064 -2.5434610884193853 2.8195207652674013 -1.7434610884193853 2.826605268829391 
61065 -1.962857734769854 2.8158069873460962 -1.1028577347698538 3.4600533218416007 
61066 -1.54382257462 2.8197365841906628 -0.62382257462 4.000464273584159 
61067 -1.622591290982298 2.817964138056777 -0.6425912909822978 3.999215158424722 
61068 -1.1200558417131337 2.9613139240814617 -0.08005584171313362 3.579466462611257 
61069 0.8853942928498796 2.8899144441273155 1.9853942928498798 2.896826797441589 
61070 2.033451806748267 2.8240655566512634 3.1334518067482673 3.466777504868752 
61071 2.1033567297984814 2.860682579775959 3.2033567297984815 4.029429838355997 
